"date","account","payee","notes","category","amount"
"2024-09-03","Kreditkarte","","BP PERCHE                  FRA FRAZE                  EUR              2,00      Umsatz vom 29.08.2024      MC Hauptkarte Basislastschrift","","-2,00"
"2024-09-03","Kreditkarte","","Aral Tankstelle 181227     DEU Pforzheim              EUR              5,74      Umsatz vom 29.08.2024      MC Hauptkarte Basislastschrift","Fuel","-5,74"
"2024-09-02","Kreditkarte","","Abrechnung vom 30.08.2024  MC Hauptkarte ?berweisungsgutschr.","","1413,48"
"2024-09-02","Kreditkarte","","E.LECLERC                  FRA CHALLANS               EUR             44,31      Umsatz vom 29.08.2024      MC Hauptkarte Basislastschrift","","-44,31"
"2024-09-02","Kreditkarte","","BP FRAZE                   FRA FRAZE                  EUR             60,90      Umsatz vom 29.08.2024      MC Hauptkarte Basislastschrift","","-60,90"
"2024-08-29","Kreditkarte","","AMZN Mktp DE*AA6H64FN5     LUX 800-279-6620           EUR             33,90      Umsatz vom 27.08.2024      MC Hauptkarte Basislastschrift","","-33,90"
"2024-08-28","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR              5,20      Umsatz vom 26.08.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-5,20"
"2024-08-28","Kreditkarte","","ACCES SERVICE STATION      DEU PFORZHEIM              EUR             43,00      Umsatz vom 26.08.2024      MC Hauptkarte Basislastschrift","","-43,00"
"2024-08-27","Kreditkarte","","Amazon.de*V93964UW5        LUX AMAZON.DE              EUR              9,99      Umsatz vom 24.08.2024      MC Hauptkarte Basislastschrift","Online Shopping","-9,99"
"2024-08-27","Kreditkarte","","Agip Service-Station       DEU Pforzheim              EUR             81,00      Umsatz vom 24.08.2024      MC Hauptkarte Basislastschrift","","-81,00"
"2024-08-27","Kreditkarte","","OSIANDER 28 2              DEU Calw                   EUR             45,82      Umsatz vom 24.08.2024      MC Hauptkarte Basislastschrift","","-45,82"
"2024-08-21","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             59,62      Umsatz vom 19.08.2024      MC Hauptkarte Basislastschrift","Groceries","-59,62"
"2024-08-21","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             14,70      Umsatz vom 19.08.2024      MC Hauptkarte Basislastschrift","","-14,70"
"2024-08-21","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 18.08.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-08-20","Kreditkarte","","Sehne Backwaren Fil.11     DEU Calw                   EUR              8,60      Umsatz vom 17.08.2024      MC Hauptkarte Basislastschrift","","-8,60"
"2024-08-20","Kreditkarte","","AMZN Mktp DE*0O9NM52V5     LUX 800-279-6620           EUR             11,69      Umsatz vom 16.08.2024      MC Hauptkarte Basislastschrift","","-11,69"
"2024-08-15","Kreditkarte","","SP SANVT                   DEU MUNCHEN                EUR            160,20      Umsatz vom 13.08.2024      MC Hauptkarte Basislastschrift","","-160,20"
"2024-08-15","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             42,67      Umsatz vom 12.08.2024      MC Hauptkarte Basislastschrift","","-42,67"
"2024-08-13","Kreditkarte","","Gasthaus Goldener Anke     DEU Pforzheim              EUR             55,00      Umsatz vom 10.08.2024      MC Hauptkarte Basislastschrift","Housing","-55,00"
"2024-08-13","Kreditkarte","","PAYPAL *EASYPARK           SWE 35314369001            EUR              1,99      Umsatz vom 09.08.2024      MC Hauptkarte Basislastschrift","","-1,99"
"2024-08-13","Kreditkarte","","KAUFLAND PFORZHEIM 863     DEU PFORZHEIM              EUR             45,01      Umsatz vom 08.08.2024      MC Hauptkarte Basislastschrift","Groceries","-45,01"
"2024-08-12","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             30,94      Umsatz vom 08.08.2024      MC Hauptkarte Basislastschrift","Groceries","-30,94"
"2024-08-12","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             17,60      Umsatz vom 08.08.2024      MC Hauptkarte Basislastschrift","","-17,60"
"2024-08-07","Kreditkarte","","TeeGschwendner Baumbus     DEU Pforzheim              EUR             51,87      Umsatz vom 05.08.2024      MC Hauptkarte Basislastschrift","Public Transportation","-51,87"
"2024-08-07","Kreditkarte","","WF *DE4231359068           IRL H91W260                EUR             37,43      Umsatz vom 05.08.2024      MC Hauptkarte Basislastschrift","","-37,43"
"2024-08-07","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 04.08.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-08-07","Kreditkarte","","WMF Pforzheim              DEU Pforzheim              EUR             27,99      Umsatz vom 05.08.2024      MC Hauptkarte Basislastschrift","","-27,99"
"2024-08-06","Kreditkarte","","AMZN Mktp DE*W50HU5495     LUX 800-279-6620           EUR             21,99      Umsatz vom 05.08.2024      MC Hauptkarte Basislastschrift","","-21,99"
"2024-08-06","Kreditkarte","","AMZN Mktp DE*E06OD47G5     LUX 800-279-6620           EUR             23,77      Umsatz vom 04.08.2024      MC Hauptkarte Basislastschrift","","-23,77"
"2024-08-06","Kreditkarte","","NEO GREEK GRILL BAR RE     DEU PFORZHEIM              EUR            100,00      Umsatz vom 03.08.2024      MC Hauptkarte Basislastschrift","Restaurants & Dining","-100,00"
"2024-08-06","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             44,16      Umsatz vom 03.08.2024      MC Hauptkarte Basislastschrift","Groceries","-44,16"
"2024-08-06","Kreditkarte","","Alnatura Produktions u     DEU Karlsruhe              EUR             74,19      Umsatz vom 03.08.2024      MC Hauptkarte Basislastschrift","","-74,19"
"2024-08-06","Kreditkarte","","DM-Drogerie Markt          DEU Karlsruhe              EUR             70,70      Umsatz vom 03.08.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-70,70"
"2024-08-06","Kreditkarte","","BOECKELER GMBH             DEU KARLSRUHE              EUR             27,60      Umsatz vom 03.08.2024      MC Hauptkarte Basislastschrift","","-27,60"
"2024-08-02","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             36,00      Umsatz vom 30.07.2024      MC Hauptkarte Basislastschrift","Fuel","-36,00"
"2024-08-01","Kreditkarte","","Abrechnung vom 31.07.2024  MC Hauptkarte ?berweisungsgutschr.","","2253,80"
"2024-07-31","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             49,46      Umsatz vom 28.07.2024      MC Hauptkarte Basislastschrift","","-49,46"
"2024-07-30","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              6,00      Umsatz vom 27.07.2024      MC Hauptkarte Basislastschrift","","-6,00"
"2024-07-30","Kreditkarte","","B ckerei Raisch            DEU Pforzheim              EUR             19,90      Umsatz vom 27.07.2024      MC Hauptkarte Basislastschrift","","-19,90"
"2024-07-30","Kreditkarte","","GIVN BERLIN                DEU BERLIN                 EUR             34,97      Umsatz vom 27.07.2024      MC Hauptkarte ?berweisungsgutschr.","","34,97"
"2024-07-26","Kreditkarte","","Hess Natur-Textilien G     DEU www.hessnatur          EUR             22,45      Umsatz vom 24.07.2024      MC Hauptkarte Basislastschrift","","-22,45"
"2024-07-25","Kreditkarte","","AMZN Mktp DE*1O7YW0CM5     LUX 800-279-6620           EUR             10,99      Umsatz vom 23.07.2024      MC Hauptkarte Basislastschrift","","-10,99"
"2024-07-24","Kreditkarte","","Mol*Returnista Inte...     NLD 31202255216            EUR              2,95      Umsatz vom 22.07.2024      MC Hauptkarte Basislastschrift","","-2,95"
"2024-07-24","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 21.07.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-07-23","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             80,01      Umsatz vom 20.07.2024      MC Hauptkarte Basislastschrift","Groceries","-80,01"
"2024-07-23","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             16,80      Umsatz vom 20.07.2024      MC Hauptkarte Basislastschrift","","-16,80"
"2024-07-23","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             65,80      Umsatz vom 20.07.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-65,80"
"2024-07-23","Kreditkarte","","Parkhaus Kaufland          DEU Calw                   EUR              7,00      Umsatz vom 19.07.2024      MC Hauptkarte Basislastschrift","Groceries","-7,00"
"2024-07-23","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             29,99      Umsatz vom 19.07.2024      MC Hauptkarte Basislastschrift","","-29,99"
"2024-07-23","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             37,00      Umsatz vom 18.07.2024      MC Hauptkarte Basislastschrift","Fuel","-37,00"
"2024-07-23","Kreditkarte","","PAYPAL *BEWYLDR            DEU 35314369001            EUR             21,80      Umsatz vom 19.07.2024      MC Hauptkarte ?berweisungsgutschr.","","21,80"
"2024-07-23","Kreditkarte","","PAYPAL *BEWYLDR            DEU 35314369001            EUR             21,80      Umsatz vom 19.07.2024      MC Hauptkarte ?berweisungsgutschr.","","21,80"
"2024-07-19","Kreditkarte","","Hess Natur-Textilien G     DEU www.hessnatur          EUR             28,40      Umsatz vom 17.07.2024      MC Hauptkarte Basislastschrift","","-28,40"
"2024-07-18","Kreditkarte","","AMZN Mktp DE*7U9R251H5     LUX 800-279-6620           EUR              8,79      Umsatz vom 16.07.2024      MC Hauptkarte Basislastschrift","","-8,79"
"2024-07-18","Kreditkarte","","PAYPAL *MEDIAMARKT         DEU 35314369001            EUR             28,96      Umsatz vom 14.07.2024      MC Hauptkarte Basislastschrift","","-28,96"
"2024-07-17","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             66,07      Umsatz vom 14.07.2024      MC Hauptkarte Basislastschrift","","-66,07"
"2024-07-17","Kreditkarte","","PAYPAL *BEWYLDR            DEU 35314369001            EUR             43,60      Umsatz vom 13.07.2024      MC Hauptkarte Basislastschrift","","-43,60"
"2024-07-16","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR              9,44      Umsatz vom 12.07.2024      MC Hauptkarte Basislastschrift","Groceries","-9,44"
"2024-07-16","Kreditkarte","","GETRAENKEMARKT PFORZHE     DEU PFORZHEIM              EUR              6,29      Umsatz vom 11.07.2024      MC Hauptkarte Basislastschrift","","-6,29"
"2024-07-16","Kreditkarte","","GIVN BERLIN                DEU BERLIN                 EUR            160,91      Umsatz vom 14.07.2024      MC Hauptkarte Basislastschrift","","-160,91"
"2024-07-16","Kreditkarte","","JET-Tankstelle             DEU Calw                   EUR             73,41      Umsatz vom 14.07.2024      MC Hauptkarte Basislastschrift","Fuel","-73,41"
"2024-07-16","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             34,92      Umsatz vom 13.07.2024      MC Hauptkarte Basislastschrift","Groceries","-34,92"
"2024-07-16","Kreditkarte","","Netto Marken-Discount      DEU Pforzheim              EUR             18,55      Umsatz vom 13.07.2024      MC Hauptkarte Basislastschrift","Groceries","-18,55"
"2024-07-16","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              5,10      Umsatz vom 13.07.2024      MC Hauptkarte Basislastschrift","","-5,10"
"2024-07-15","Kreditkarte","","B ckerei Raisch            DEU Pforzheim              EUR              9,25      Umsatz vom 11.07.2024      MC Hauptkarte Basislastschrift","","-9,25"
"2024-07-12","Kreditkarte","","Reifenhandel Dindar        DEU Pforzheim              EUR            235,00      Umsatz vom 10.07.2024      MC Hauptkarte Basislastschrift","","-235,00"
"2024-07-11","Kreditkarte","","Aral Tankstelle 181227     DEU Pforzheim              EUR             90,00      Umsatz vom 08.07.2024      MC Hauptkarte Basislastschrift","Fuel","-90,00"
"2024-07-10","Kreditkarte","","GaleriaKarstadtKaufhof     DEU Essen                  EUR             86,85      Umsatz vom 08.07.2024      MC Hauptkarte Basislastschrift","","-86,85"
"2024-07-10","Kreditkarte","","TK Maxx                    DEU Pforzheim              EUR             11,08      Umsatz vom 08.07.2024      MC Hauptkarte Basislastschrift","","-11,08"
"2024-07-10","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             74,87      Umsatz vom 07.07.2024      MC Hauptkarte Basislastschrift","","-74,87"
"2024-07-09","Kreditkarte","","TANKSTELLE HAUFF           DEU ENGELSBRAND            EUR             51,43      Umsatz vom 07.07.2024      MC Hauptkarte Basislastschrift","Fuel","-51,43"
"2024-07-09","Kreditkarte","","B ckerei Raisch            DEU Bad Wildbad            EUR              8,40      Umsatz vom 07.07.2024      MC Hauptkarte Basislastschrift","","-8,40"
"2024-07-09","Kreditkarte","","AMZN Mktp DE*PP6UX4XN5     LUX 800-279-6620           EUR             66,23      Umsatz vom 07.07.2024      MC Hauptkarte Basislastschrift","","-66,23"
"2024-07-09","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             97,98      Umsatz vom 06.07.2024      MC Hauptkarte Basislastschrift","Groceries","-97,98"
"2024-07-09","Kreditkarte","","B ckerei Leonhardt         DEU Bretten                EUR             16,50      Umsatz vom 05.07.2024      MC Hauptkarte Basislastschrift","","-16,50"
"2024-07-09","Kreditkarte","","GETRAENKEMARKT PFORZHE     DEU PFORZHEIM              EUR             28,86      Umsatz vom 05.07.2024      MC Hauptkarte Basislastschrift","","-28,86"
"2024-07-08","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR             32,70      Umsatz vom 04.07.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-32,70"
"2024-07-05","Kreditkarte","","LIDL BISCH 3443            FRA BISCHHEIM              EUR             64,74      Umsatz vom 02.07.2024      MC Hauptkarte Basislastschrift","Groceries","-64,74"
"2024-07-05","Kreditkarte","","LIDL BISCH 3443            FRA BISCHHEIM              EUR             14,99      Umsatz vom 02.07.2024      MC Hauptkarte Basislastschrift","Groceries","-14,99"
"2024-07-04","Kreditkarte","","WUNSCHEL SARL              FRA HOENHEIM               EUR             13,10      Umsatz vom 02.07.2024      MC Hauptkarte Basislastschrift","","-13,10"
"2024-07-04","Kreditkarte","","EURODIF                    FRA STRASBOURG             EUR             28,44      Umsatz vom 02.07.2024      MC Hauptkarte Basislastschrift","","-28,44"
"2024-07-04","Kreditkarte","","MONOPRIX                   FRA STRASBOURG             EUR             97,77      Umsatz vom 02.07.2024      MC Hauptkarte Basislastschrift","","-97,77"
"2024-07-04","Kreditkarte","","PATISS BUHLER              FRA STRASBOURG             EUR             22,60      Umsatz vom 02.07.2024      MC Hauptkarte Basislastschrift","","-22,60"
"2024-07-04","Kreditkarte","","DRAEGER 165                FRA STRASBOURG             EUR             17,50      Umsatz vom 02.07.2024      MC Hauptkarte Basislastschrift","","-17,50"
"2024-07-03","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             65,72      Umsatz vom 30.06.2024      MC Hauptkarte Basislastschrift","","-65,72"
"2024-07-03","Kreditkarte","","SARL SIMON                 FRA LUNEVILLE              EUR              7,40      Umsatz vom 01.07.2024      MC Hauptkarte Basislastschrift","","-7,40"
"2024-07-03","Kreditkarte","","LA PRIMA CASA              FRA SARREBOURG             EUR             54,80      Umsatz vom 01.07.2024      MC Hauptkarte Basislastschrift","","-54,80"
"2024-07-03","Kreditkarte","","MY GSA LUNEVILLE           FRA BIOT                   EUR            120,41      Umsatz vom 01.07.2024      MC Hauptkarte Basislastschrift","","-120,41"
"2024-07-02","Kreditkarte","","RESTO PIGNON ET ROMARI     FRA RHODES                 EUR             80,00      Umsatz vom 30.06.2024      MC Hauptkarte Basislastschrift","","-80,00"
"2024-07-02","Kreditkarte","","TANKSTELLE HAUFF           DEU ENGELSBRAND            EUR             43,48      Umsatz vom 29.06.2024      MC Hauptkarte Basislastschrift","Fuel","-43,48"
"2024-07-02","Kreditkarte","","PAYPAL *EASYPARK           SWE 35314369001            EUR              1,51      Umsatz vom 28.06.2024      MC Hauptkarte Basislastschrift","","-1,51"
"2024-07-01","Kreditkarte","","Abrechnung vom 28.06.2024  MC Hauptkarte ?berweisungsgutschr.","","2098,32"
"2024-06-27","Kreditkarte","","ALDI SUED                  DEU Calw                   EUR             25,99      Umsatz vom 25.06.2024      MC Hauptkarte Basislastschrift","Groceries","-25,99"
"2024-06-27","Kreditkarte","","ALDI SUED                  DEU Calw                   EUR             33,49      Umsatz vom 25.06.2024      MC Hauptkarte Basislastschrift","Groceries","-33,49"
"2024-06-27","Kreditkarte","","B ckerei Raisch            DEU Pforzheim              EUR             16,35      Umsatz vom 25.06.2024      MC Hauptkarte Basislastschrift","","-16,35"
"2024-06-26","Kreditkarte","","Buergerzentrum Stadt P     DEU Pforzheim              EUR             70,00      Umsatz vom 24.06.2024      MC Hauptkarte Basislastschrift","","-70,00"
"2024-06-25","Kreditkarte","","Zettle_*koktelo            DEU Bad Wildbad            EUR              7,50      Umsatz vom 22.06.2024      MC Hauptkarte Basislastschrift","","-7,50"
"2024-06-25","Kreditkarte","","ALDI SUED                  DEU Bad Wildbad            EUR             35,99      Umsatz vom 22.06.2024      MC Hauptkarte Basislastschrift","Groceries","-35,99"
"2024-06-24","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR              9,73      Umsatz vom 20.06.2024      MC Hauptkarte Basislastschrift","","-9,73"
"2024-06-21","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             11,90      Umsatz vom 19.06.2024      MC Hauptkarte Basislastschrift","","-11,90"
"2024-06-21","Kreditkarte","","BFT-EFA BAT TANKSTELLE     DEU Calw                   EUR             60,00      Umsatz vom 18.06.2024      MC Hauptkarte Basislastschrift","Fuel","-60,00"
"2024-06-20","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 17.06.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-06-18","Kreditkarte","","UZR*Uhrenfabrik Jungha     DEU Schramberg             EUR             49,00      Umsatz vom 15.06.2024      MC Hauptkarte Basislastschrift","","-49,00"
"2024-06-18","Kreditkarte","","SumUp  *KunstStube Sch     DEU Schramberg             EUR              7,80      Umsatz vom 15.06.2024      MC Hauptkarte Basislastschrift","","-7,80"
"2024-06-18","Kreditkarte","","TISO - SCHRAMBERG          DEU SCHRAMBERG             EUR             58,00      Umsatz vom 15.06.2024      MC Hauptkarte Basislastschrift","","-58,00"
"2024-06-18","Kreditkarte","","Huber Hofladen             DEU Iffezheim              EUR              9,50      Umsatz vom 16.06.2024      MC Hauptkarte Basislastschrift","Taxi & Ridesharing","-9,50"
"2024-06-18","Kreditkarte","","Huber Hofladen             DEU Iffezheim              EUR             25,60      Umsatz vom 16.06.2024      MC Hauptkarte Basislastschrift","Taxi & Ridesharing","-25,60"
"2024-06-18","Kreditkarte","","MS* DASSCHNELEBEN          DEU HORNBERG               EUR            460,00      Umsatz vom 16.06.2024      MC Hauptkarte Basislastschrift","","-460,00"
"2024-06-18","Kreditkarte","","Hotel Schloss Hornberg     DEU Hornberg               EUR             19,00      Umsatz vom 15.06.2024      MC Hauptkarte Basislastschrift","","-19,00"
"2024-06-18","Kreditkarte","","Porzellanhaus Schinle      DEU Schramberg             EUR              8,99      Umsatz vom 15.06.2024      MC Hauptkarte Basislastschrift","","-8,99"
"2024-06-18","Kreditkarte","","Glitzerkind Schramberg     DEU Schramberg             EUR             29,98      Umsatz vom 15.06.2024      MC Hauptkarte Basislastschrift","","-29,98"
"2024-06-17","Kreditkarte","","Booking.com Hotel          NLD Amsterdam              EUR            240,72      Umsatz vom 14.06.2024      MC Hauptkarte Basislastschrift","","-240,72"
"2024-06-12","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 09.06.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-06-11","Kreditkarte","","VIVAREPAS                  DEU PFORZHEIM              EUR             88,70      Umsatz vom 08.06.2024      MC Hauptkarte Basislastschrift","","-88,70"
"2024-06-11","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             27,36      Umsatz vom 08.06.2024      MC Hauptkarte Basislastschrift","","-27,36"
"2024-06-11","Kreditkarte","","SP SAINT CHARLES           AUT WIEN                   EUR              7,48      Umsatz vom 07.06.2024      MC Hauptkarte Basislastschrift","","-7,48"
"2024-06-11","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             29,25      Umsatz vom 07.06.2024      MC Hauptkarte Basislastschrift","Groceries","-29,25"
"2024-06-11","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              5,95      Umsatz vom 07.06.2024      MC Hauptkarte Basislastschrift","","-5,95"
"2024-06-11","Kreditkarte","","PAYPAL *OUTSPOT            BEL 028808755              EUR             11,90      Umsatz vom 07.06.2024      MC Hauptkarte Basislastschrift","","-11,90"
"2024-06-11","Kreditkarte","","PAYPAL *MARKETERY          DEU 35314369001            EUR             40,49      Umsatz vom 06.06.2024      MC Hauptkarte Basislastschrift","","-40,49"
"2024-06-07","Kreditkarte","","C&A Haus 2143              DEU Calw                   EUR             49,98      Umsatz vom 05.06.2024      MC Hauptkarte Basislastschrift","Online Shopping","-49,98"
"2024-06-07","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR              8,49      Umsatz vom 05.06.2024      MC Hauptkarte Basislastschrift","","-8,49"
"2024-06-07","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             11,89      Umsatz vom 05.06.2024      MC Hauptkarte Basislastschrift","","-11,89"
"2024-06-06","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             43,13      Umsatz vom 04.06.2024      MC Hauptkarte Basislastschrift","Groceries","-43,13"
"2024-06-06","Kreditkarte","","PAYPAL *OUTSPOT            BEL 35314369001            EUR             40,41      Umsatz vom 02.06.2024      MC Hauptkarte Basislastschrift","","-40,41"
"2024-06-06","Kreditkarte","","PAYPAL *ULI SCHOTT         DEU 35314369001            EUR             69,95      Umsatz vom 04.06.2024      MC Hauptkarte ?berweisungsgutschr.","","69,95"
"2024-06-05","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 02.06.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-06-05","Kreditkarte","","PAYPAL *MAXTRADER          DEU 201102970              EUR             94,90      Umsatz vom 02.06.2024      MC Hauptkarte Basislastschrift","","-94,90"
"2024-06-05","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             91,63      Umsatz vom 03.06.2024      MC Hauptkarte Basislastschrift","Groceries","-91,63"
"2024-06-05","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              9,90      Umsatz vom 03.06.2024      MC Hauptkarte Basislastschrift","","-9,90"
"2024-06-05","Kreditkarte","","DM-Drogerie Markt          DEU Pforzheim              EUR            145,05      Umsatz vom 03.06.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-145,05"
"2024-06-04","Kreditkarte","","Kneipp GmbH                DEU Wuerzburg              EUR             42,33      Umsatz vom 02.06.2024      MC Hauptkarte Basislastschrift","","-42,33"
"2024-06-04","Kreditkarte","","TANKSTELLE HAUFF           DEU ENGELSBRAND            EUR             59,68      Umsatz vom 02.06.2024      MC Hauptkarte Basislastschrift","Fuel","-59,68"
"2024-06-04","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              6,30      Umsatz vom 01.06.2024      MC Hauptkarte Basislastschrift","","-6,30"
"2024-06-03","Kreditkarte","","Abrechnung vom 31.05.2024  MC Hauptkarte ?berweisungsgutschr.","","1679,50"
"2024-06-03","Kreditkarte","","Huber Hofladen             DEU Iffezheim              EUR             63,59      Umsatz vom 30.05.2024      MC Hauptkarte Basislastschrift","Taxi & Ridesharing","-63,59"
"2024-05-31","Kreditkarte","","PAYPAL *LAMONEE            DEU 35314369001            EUR             20,00      Umsatz vom 28.05.2024      MC Hauptkarte Basislastschrift","","-20,00"
"2024-05-31","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             67,67      Umsatz vom 27.05.2024      MC Hauptkarte Basislastschrift","","-67,67"
"2024-05-29","Kreditkarte","","B ckerei Raisch - 36       DEU Neuenb rg              EUR             12,30      Umsatz vom 27.05.2024      MC Hauptkarte Basislastschrift","","-12,30"
"2024-05-29","Kreditkarte","","DM-Drogerie Markt          DEU Neuenbuerg             EUR             21,05      Umsatz vom 27.05.2024      MC Hauptkarte Basislastschrift","Pharmacy & Health","-21,05"
"2024-05-29","Kreditkarte","","ALDI SUED                  DEU Neuenbuerg             EUR             11,69      Umsatz vom 27.05.2024      MC Hauptkarte Basislastschrift","Groceries","-11,69"
"2024-05-29","Kreditkarte","","PAYPAL *OUTSPOT            BEL 028808755              EUR             21,90      Umsatz vom 26.05.2024      MC Hauptkarte Basislastschrift","","-21,90"
"2024-05-28","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             19,87      Umsatz vom 25.05.2024      MC Hauptkarte Basislastschrift","Groceries","-19,87"
"2024-05-28","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR             14,30      Umsatz vom 24.05.2024      MC Hauptkarte Basislastschrift","","-14,30"
"2024-05-28","Kreditkarte","","ALDI SUED                  DEU Pforzheim              EUR             27,39      Umsatz vom 24.05.2024      MC Hauptkarte Basislastschrift","Groceries","-27,39"
"2024-05-28","Kreditkarte","","KAUFLAND PFORZHEIM NOR     DEU PFORZHEIM              EUR             28,60      Umsatz vom 24.05.2024      MC Hauptkarte Basislastschrift","Groceries","-28,60"
"2024-05-28","Kreditkarte","","GETRAENKEMARKT PFORZHE     DEU PFORZHEIM              EUR             15,49      Umsatz vom 24.05.2024      MC Hauptkarte Basislastschrift","","-15,49"
"2024-05-23","Kreditkarte","","GaleriaKarstadtKaufhof     DEU Essen                  EUR             44,93      Umsatz vom 21.05.2024      MC Hauptkarte Basislastschrift","","-44,93"
"2024-05-22","Kreditkarte","","PAYPAL *HELLOFRESH         DEU 35314369001            EUR             57,97      Umsatz vom 19.05.2024      MC Hauptkarte Basislastschrift","","-57,97"
"2024-05-22","Kreditkarte","","PBW ROTEBUEHLHOF           DEU STUTTGART              EUR              9,20      Umsatz vom 18.05.2024      MC Hauptkarte Basislastschrift","","-9,20"
"2024-05-22","Kreditkarte","","Tritschler                 DEU Stuttgart              EUR             21,85      Umsatz vom 18.05.2024      MC Hauptkarte Basislastschrift","","-21,85"
"2024-05-22","Kreditkarte","","Brot und Butter            DEU Waltrop                EUR             13,40      Umsatz vom 18.05.2024      MC Hauptkarte Basislastschrift","","-13,40"
"2024-05-22","Kreditkarte","","KATZ DER B CKER GMBH       DEU PFORZHEIM              EUR              5,70      Umsatz vom 18.05.2024      MC Hauptkarte Basislastschrift","","-5,70"
"2024-05-22","Kreditkarte","","REWE Pforzheim/Nor         DEU Pforzheim              EUR             60,64      Umsatz vom 18.05.2024      MC Hauptkarte Basislastschrift","Groceries","-60,64"
"2024-05-22","Kreditkarte","","OSIANDER Calw              DEU Calw                   EUR             15,96      Umsatz vom 17.05.2024      MC Hauptkarte Basislastschrift","","-15,96"
"2024-05-22","Kreditkarte","","PAYPAL *INTERNETMAR        DEU 52116395974            EUR             47,18      Umsatz vom 17.05.2024      MC Hauptkarte Basislastschrift","Internet & Phone","-47,18"
"2024-05-22","Kreditkarte","","MAGAZIN GMBH               DEU Stuttgart              EUR             29,90      Umsatz vom 18.05.2024      MC Hauptkarte Basislastschrift","","-29,90"
"2024-05-22","Kreditkarte","","MANUFACTUM                 DEU Stuttgart              EUR             57,70      Umsatz vom 18.05.2024      MC Hauptkarte Basislastschrift","","-57,70"
